name,latitude,longitude
Mandalay -  Mandalay International Airport (Burma) (MDL),0.378774844,1.675130323
Condoto -  Mandinga Airport (Colombia) (COG),0.088720845,-1.338667536
Mandritsara -  Mandritsara Airport (Madagascar) (WMA),-0.276338836,0.85230159
Mangaia Island -  Mangaia Island Airport (Cook Islands) (MGS),-0.382157058,-2.755991163
Mangalore -  Mangalore Airport (Australia),-0.643822323,2.533938921
Mangalore -  Mangalore International Airport (India) (IXE),0.226217359,1.307078797
Mangla -  Mangla Airport (Pakistan) (XJM),0.576833036,1.285232487
Mangochi -  Mangochi Airport (Malawi) (MAI),-0.252776032,0.615525237
Luxi -  Mangshi Airport (China) (LUM),0.425879536,1.719702583
Manhattan -  Manhattan Regional Airport (United States) (MHK),0.683139302,-1.687223738
Manicore -  Manicore Airport (Brazil) (MNX),-0.101427714,-1.069508117
Manihi -  Manihi Airport (French Polynesia) (XMH),-0.251969693,-2.549402566
Manihiki Island -  Manihiki Island Airport (Cook Islands) (MHX),-0.181107587,-2.810014983
Maniitsoq -  Maniitsoq Airport (Greenland) (JSU),1.14166347,-0.923966829
Maningrida -  Maningrida Airport (Australia) (MNG),-0.210418638,2.342825155
Manistee -  Manistee Co Blacker Airport (United States) (MBL),0.772699146,-1.505292418
Manitowaning -  Manitoulin East Municipal Airport (Canada) (YEM),0.800107801,-1.42869338
Manitouwadge -  Manitouwadge Airport (Canada) (YMG),0.856675673,-1.498550226
Maniwaki -  Maniwaki Airport (Canada) (YMW),0.807612722,-1.326286181
Manja -  Manja Airport (Madagascar) (MJA),-0.373956078,0.773468995
Mankato -  Mankato Regional Airport (United States),0.771812513,-1.639190565
Manley Hot Springs -  Manley Hot Springs Airport (United States) (MLY),1.134422069,-2.62923375
Mannheim -  Mannheim-City Airport (Germany) (MHG),0.863467736,0.148600247
Agadez -  Mano Dayak International Airport (Niger) (AJY),0.296112554,0.139628254
Manokotak -  Manokotak Airport (United States) (KMO),1.029573217,-2.775946229
Mansa -  Mansa Airport (Zambia) (MNS),-0.19437732,0.503921943
Mansfield -  Mansfield Lahm Regional Airport (United States) (MFD),0.71246783,-1.440186385
Mantsonyane -  Mantsonyane Airport (Lesotho),-0.515676737,0.493422031
La Paz -  Manuel Marquez de Leon International Airport (Mexico) (LAP),0.420147884,-1.92618026
Manzhouli -  Manzhouli Xijiao Airport (China) (NZH),0.865101538,2.047794811
Savaii Island -  Maota Airport (Samoa) (MXS),-0.239848382,-3.006469186
Maputo -  Maputo Airport (Mozambique) (MPM),-0.452403287,0.568499133
Temuco -  Maquehue Airport (Chile) (PZS),-0.676608299,-1.267756558
Punta Penasco -  Mar de Cortes International Airport (Mexico) (PPE),0.5471954,-1.977548398
Masai Mara -  Mara Serena Lodge Airstrip (Kenya) (MRE),-0.024541267,0.611005859
Maradi -  Maradi Airport (Niger) (MFQ),0.235663075,0.124385252
Maragrosa -  Maragrosa Airport (Ecuador),-0.049761082,-1.392835514
Marakei -  Marakei Airport (Kiribati) (MZK),0.035929522,3.02414938
Marambio Base -  Marambio Base (Antarctica),-1.12116978,-0.988393889
Tucson -  Marana Regional Airport (United States) (AVW),0.565654217,-1.941120328
Marandua -  Marandua Air Base (Colombia),0.096420365,-1.198789869
Sulawesi Tenggara -  Maranggo Airport (Indonesia) (TQQ),-0.100610731,2.162759646
Marathon -  Marathon Airport (Canada) (YSP),0.850940489,-1.506994044
Marau -  Marau Airport (Solomon Islands) (RUS),-0.172118603,2.806925715
Marble Hall -  Marble Hall Airport (South Africa),-0.436142063,0.511086512
Schoenstadt -  Marburg-SchOnstadt Airport (Germany),0.887926536,0.153850766
Riverside -  March ARB Airport (United States) (RIV),0.59132975,-2.04655568
Marco Island Airport -  Marco Island Executive Airport (United States) (MRK),0.453698357,-1.425454051
Panama -  Marcos A. Gelabert International Airport (Panama) (PAC),0.156614328,-1.388507211
Marcos Juarez -  Marcos Juarez Airport (Argentina),-0.570436431,-1.084858283
Marculesti -  Marculesti International Airport (Moldova),0.835361729,0.492406235
Mardin -  Mardin Airport (Turkey) (MQM),0.64966916,0.709156921
Mare -  Mare Airport (New Caledonia) (MEE),-0.37492641,2.932816271
Sao Luis -  Marechal Cunha Machado International Airport (Brazil) (SLZ),-0.045123045,-0.772030693
Cuiaba -  Marechal Rondon Airport (Brazil) (CGB),-0.273194638,-0.979421167
 -  Mareeba Airport (Australia) (MRG),-0.29791375,2.538040455
Marfa -  Marfa Municipal Airport (United States) (MRF),0.530075675,-1.815456529
Calabar -  Margaret Ekpo International Airport (Nigeria) (CBQ),0.08684793,0.14568613
Margate -  Margate Airport (South Africa) (MGH),-0.538563244,0.529585262
Los Angeles -  Maria Dolores Airport (Chile) (LSQ),-0.652782795,-1.264061688
Barahona -  Maria Montez International Airport (Dominican Republic) (BRX),0.318548754,-1.241285136
Nazca -  Maria Reiche Neuman Airport (Peru) (NZC),-0.259251209,-1.308325024
Guantanamo -  Mariana Grajales Airport (Cuba) (GAO),0.350554624,-1.311759836
Jose C. Paz -  Mariano Moreno Airport (Argentina),-0.603196261,-1.026072086
Maribor -  Maribor Airport (Slovenia) (MBX),0.811227297,0.273774092
Marica -  Marica Airport (Brazil),-0.400020738,-0.747540192
Mariehamn -  Mariehamn Airport (Finland) (MHQ),1.049330344,0.347289089
Mariental -  Mariental Airport (Namibia),-0.429445245,0.312857246
Novato -  Marin County Airport - Gnoss Field (United States) (NOT),0.665731417,-2.139005715
Marina Di Campo -  Marina Di Campo Airport (Italy) (EBA),0.746308024,0.178711243
Fort Ord -  Marina Municipal Airport (United States) (OAR),0.640219931,-2.125147821
Gasan -  Marinduque Airport (Philippines) (MRQ),0.233193442,2.126264752
Uberaba -  Mario de Almeida Franco Airport (Brazil) (UBA),-0.344959489,-0.837166553
Sao Carlos -  Mario Pereira Lopes - Sao Carlos Airport (Brazil) (QSC),-0.381797773,-0.836077341
Montes Claros -  Mario Ribeiro Airport (Brazil) (MOC),-0.291590407,-0.764784098
Jasper -  Marion County Brown Field (United States) (APT),0.611924636,-1.493745224
Flippin -  Marion County Regional Airport (United States) (FLP),0.633395714,-1.616005617
Maripasoula -  Maripasoula Airport (French Guiana) (MPY),0.063835417,-0.943127076
Mariposa -  Mariposa Yosemite Airport (United States) (RMY),0.654688686,-2.09509325
Mariquita -  Mariquita Airport (Colombia) (MQU),0.090976334,-1.306965376
Cuenca -  Mariscal Lamar Airport (Ecuador) (CUE),-0.050430765,-1.378537803
Quito -  Mariscal Sucre International Airport (Ecuador) (UIO),-0.002254384,-1.367596369
Rhodos -  Maritsa Airport (Greece),0.635004863,0.490592855
Mariupol International -  Mariupol International Airport (Ukraine) (MPW),0.821632934,0.653618827
Markham -  Markham Airport (Canada),0.766824346,-1.383386352
Markovo -  Markovo Airport (Russia) (KVM),1.128652067,2.974337874
Recklinghausen -  Marl-Loemuhle Airfield (Germany),0.901413724,0.125023694
Marmande -  Marmande-Virazeil Airport (France),0.776652342,0.00349963
Maroantsetra -  Maroantsetra Airport (Madagascar) (WMN),-0.269421238,0.867224454
Marquette -  Marquette Airport (United States),0.81216979,-1.528234752
Marrupa -  Marrupa Airport (Mozambique),-0.230821531,0.655407806
Marsa Alam -  Marsa Alam International Airport (Egypt) (RMF),0.446055547,0.603599402
Marsa Brega -  Marsa Brega Airport (Libya) (LMQ),0.530197856,0.341672649
Marseille -  Marseille Provence Airport (France) (MRS),0.75815832,0.091131042
Fort Riley -  Marshall Army Air Field (United States) (FRI),0.681643605,-1.688859185
Marshall -  Marshall Don Hunter Sr Airport (United States) (MLL),1.07973572,-2.827887191
Majuro -  Marshall Islands International Airport (Marshall Islands) (MAJ),0.123303326,2.989260372
Marshfield -  Marshfield Municipal Airport (United States) (MFI),0.779060905,-1.574100244
Marshfield -  Marshfield Municipal George Harlow Field (United States),0.734753961,-1.233462633
Vineyard Haven MA -  Martha's Vineyard Airport (United States) (MVY),0.722445896,-1.232452097
Salta -  Martin Miguel De Guemes International Airport (Argentina) (SLA),-0.433819055,-1.142949777
Baltimore -  Martin State Airport (United States) (MTN),0.686362928,-1.333672456
Fort-de-france -  Martinique Aime Cesaire International Airport (Martinique) (FDF),0.254660984,-1.064706704
Marudi -  Marudi Airport (Malaysia) (MUR),0.072936958,1.995417522
Mary -  Mary Airport (Turkmenistan) (MYP),0.656582393,1.080301246
Mary's Harbour -  Mary's Harbour Airport (Canada) (YMH),0.912856054,-0.974717492
Maryborough -  Maryborough Airport (Australia) (MBH),-0.445291088,2.665379497
Mashhad -  Mashhad International Airport (Iran) (MHD),0.632423527,1.040931799
Masirah -  Masirah Air Base (Oman) (MSH),0.3608538,1.027833108
Mason City -  Mason City Municipal Airport (United States) (MCW),0.753245686,-1.62893846
Ludington -  Mason County Airport (United States) (LDM),0.767290399,-1.508102319
Karachi -  Masroor Air Base (Pakistan),0.434475291,1.168302405
Massawa -  Massawa International Airport (Eritrea) (MSW),0.273493095,0.687137839
Massena -  Massena International Richards Field (United States) (MSS),0.784277638,-1.306302086
Masset -  Masset Airport (Canada) (ZMT),0.942957764,-2.306016274
Masvingo -  Masvingo International Airport (Zimbabwe) (MVZ),-0.350031013,0.538592905
"Angaha, Niuafo''ou Island -  Mata''aho Airport (Tonga) (NFO)",-0.271761724,-3.065374048
Matagami -  Matagami Airport (Canada) (YNM),0.868505501,-1.35791508
Mataiva -  Mataiva Airport (French Polynesia) (MVT),-0.259497301,-2.59560122
Matane -  Matane Airport (Canada) (YME),0.852713754,-1.177282185
Isiro -  Matari Airport (Congo (Kinshasa)) (IRP),0.049351105,0.481506682
Easter Island -  Mataveri Airport (Chile) (IPC),-0.474115212,-1.909774124
Pereira -  Matecana International Airport (Colombia) (PEI),0.083996937,-1.321903649
Matei -  Matei Airport (Fiji) (TVU),-0.291305914,-3.139445879
Matheson Island -  Matheson Island Airport (Canada),0.90289723,-1.691824482
 -  Mati National Airport (Philippines) (MXI),0.121284518,2.203891475
Manzini -  Matsapha Airport (Swaziland) (MTS),-0.463018386,0.54641897
Matsu Islands -  Matsu Beigan Airport (Taiwan) (MFK),0.457698616,2.094447427
Matsu Islands -  Matsu Nangan Airport (Taiwan) (LZN),0.456574642,2.093662064
Matsumoto -  Matsumoto Airport (Japan) (MMJ),0.631229765,2.407210538
Matsushima -  Matsushima Air Base (Japan),0.670291947,2.464753991
Matsuyama -  Matsuyama Airport (Japan) (MYJ),0.590396049,2.316051863
Mattala -  Mattala Rajapaksa International Airport (Sri Lanka) (HRI),0.109684641,1.415883136
Maturaca -  Maturaca Airport (Brazil),0.010965363,-1.153926129
Maturin -  Maturin Airport (Venezuela) (MUN),0.170248665,-1.102130042
Maubeuge -  Maubeuge-elesmes Airport (France) (XME),0.878083893,0.070391226
Maues -  Maues Airport (Brazil) (MBZ),-0.058855469,-1.00748782
Mauke Island -  Mauke Airport (Cook Islands) (MUK),-0.351441257,-2.746188332
Maumere -  Maumere(Wai Oti) Airport (Indonesia) (MOF),-0.150807788,2.133438109
Maun -  Maun Airport (Botswana) (MUB),-0.348587647,0.408949857
Maupiti -  Maupiti Airport (French Polynesia) (MAU),-0.286696515,-2.657159124
Mauterndorf -  Mauterndorf Airport (Austria),0.822617304,0.239056009
Mawlamyine -  Mawlamyine Airport (Burma) (MNU),0.287014164,1.704500729
Ciego De Avila -  Maximo Gomez Airport (Cuba) (AVI),0.384445413,-1.375137876
Montgomery -  Maxwell Air Force Base (United States) (MXF),0.565188226,-1.507367554
Brazzaville -  Maya-Maya Airport (Congo (Brazzaville)) (BZV),-0.074206162,0.266215075
Mayaguana -  Mayaguana Airport (Bahamas) (MYG),0.390595942,-1.274325869
Sovetskaya Gavan -  Maygatka Airport. (Russia) (GVN),0.853937211,2.444054305
Mayo -  Mayo Airport (Canada) (YMA),1.110315667,-2.371343882
Santo Domingo -  Mayor Buenaventura Vivas International Airport (Venezuela) (STD),0.13204079,-1.257249724
Tena -  Mayor Galo Torres Airport (Ecuador),-0.017222333,-1.358206563
Cajamarca -  Mayor General FAP Armando Revoredo Iglesias Airport (Peru) (CJA),-0.1246022,-1.369898506
Mayumba -  Mayumba Airport (Gabon) (MYB),-0.060360812,0.186297772
Mazar-i-sharif -  Mazar I Sharif Airport (Afghanistan) (MZR),0.64065629,1.173030581
Mbandaka -  Mbandaka Airport (Congo (Kinshasa)) (MDK),0.000394444,0.319198033
M'banza-congo -  Mbanza Congo Airport (Angola) (SSY),-0.109430396,0.248657054
Mbeya -  Mbeya Airport (Tanzania),-0.155673665,0.584055044
Saginaw -  MBS International Airport (United States) (MBS),0.759792469,-1.46746581
Mbuji-mayi -  Mbuji Mayi Airport (Congo (Kinshasa)) (MJM),-0.106835795,0.411356656
Mcalester -  Mc Alester Regional Airport (United States) (MLC),0.608812748,-1.671737462
Mcallen -  Mc Allen Miller International Airport (United States) (MFE),0.4568539,-1.714587052
Sacramento -  Mc Clellan Airfield (United States) (MCC),0.674876912,-2.118847183
Carlsbad -  Mc Clellan-Palomar Airport (United States) (CLD),0.578197906,-2.046922126
Mc Comb -  Mc Comb/Pike County Airport/John E Lewis Field (United States) (MCB),0.544167467,-1.579032552
Wichita -  Mc Connell Air Force Base (United States) (IAB),0.656626002,-1.697650413
McCook -  Mc Cook Ben Nelson Regional Airport (United States) (MCK),0.701732295,-1.755661652
Eastover -  Mc Entire Joint National Guard Base (United States) (MMT),0.592029632,-1.410248726
Wrightstown -  Mc Guire Air Force Base (United States) (WRI),0.698403942,-1.301870719
Mackminnville -  Mc Minnville Municipal Airport (United States),0.788791097,-2.149128656
Mc Pherson -  Mc Pherson Airport (United States),0.669375686,-1.705034826
McArthur River Mine -  McArthur River Mine Airport (Australia) (MCV),-0.286975748,2.375113852
McCall -  McCall Municipal Airport (United States) (MYL),0.783473097,-2.026344678
Las Vegas -  McCarran International Airport (United States) (LAS),0.629716557,-2.009781547
Tacoma -  McChord Air Force Base (United States) (TCM),0.822708052,-2.137609418
Knoxville -  McGhee Tyson Airport (United States) (TYS),0.625019873,-1.46597191
Mcgrath -  McGrath Airport (United States) (MCG),1.098735377,-2.715837085
Geita -  Mchauru Airport (Tanzania) (GIT),-0.049107753,0.561515565
Jackson -  McKellar-Sipes Regional Airport (United States) (MKL),0.621335451,-1.551870046
McKinley Park -  McKinley National Park Airport (United States) (MCL),1.112343731,-2.598987164
Athens -  McMinn County Airport (United States) (MMI),0.617799444,-1.47589578
Ross Island -  McMurdo Station Ice Runway (Antarctica),-1.358808571,2.90543205
McMurdo Station -  McMurdo Station Pegasus Field (Antarctica),-1.360718057,2.90640943
Meade -  Meade Municipal Airport (United States),0.650604662,-1.751542673
Meadow Lake -  Meadow Lake Airport (Canada) (YLJ),0.944664717,-1.89408371
Bakersfield -  Meadows Field (United States) (BFL),0.61843301,-2.077936634
Meaux -  Meaux Esbly Airport (France),0.853951192,0.04948497
Mecheria -  Mecheria Airport (Algeria) (MZW),0.585311875,-0.004229858
Medicine Hat -  Medicine Hat Airport (Canada) (YXH),0.872994525,-1.932446013
Meekatharra -  Meekatharra Airport (Australia) (MKR),-0.464461786,2.069052861
Megara -  Megara Airport (Greece),0.662895217,0.407803166
Verdun -  Megeve Airport (France) (MVV),0.79972384,0.116103138
Meghauli -  Meghauli Airport (Nepal) (MEY),0.481316429,1.470069012
Megido Airstrip -  Megiddo Airport (Israel),0.568930238,0.614858582
Mehamn -  Mehamn Airport (Norway) (MEH),1.239702153,0.485667539
Teheran -  Mehrabad International Airport (Iran) (THR),0.622894071,0.895587785
Meiktila -  Meiktila Air Base (Burma),0.364536453,1.673644945
Meinerzhagen -  Meinerzhagen Airport (Germany),0.891863221,0.132645021
Meiringen -  Meiringen Airport (Switzerland),0.815824513,0.141546196
Meixian -  Meixian Airport (China) (MXZ),0.424987679,2.026903276
Maseru -  Mejametalana Airbase (Lesotho),-0.51145303,0.48002663
Mekane Selam -  Mekane Selam Airport (Ethiopia) (MKS),0.187193544,0.676166732
Makale -  Mekele Airport (Ethiopia) (MQX),0.235050465,0.689989752
Mekoryuk -  Mekoryuk Airport (United States) (MYU),1.053679685,-2.901976333
Melonguane -  Melangguane Airport (Indonesia) (MNA),0.069934296,2.210860871
Melbourne -  Melbourne Essendon Airport (Australia) (MEB),-0.658479566,2.529016871
Melbourne -  Melbourne International Airport (Australia) (MEL),-0.65752316,2.527987283
Melbourne -  Melbourne International Airport (United States) (MLB),0.490486395,-1.407526043
Melbourne -  Melbourne Moorabbin Airport (Australia) (MBW),-0.662802738,2.532507738
Melilla -  Melilla Airport (Spain) (MLN),0.615748677,-0.05159647
Melitopol -  Melitopol Air Base (Ukraine),0.818210371,0.616188492
Melun -  Melun-Villaroche Air Base (France),0.848312015,0.046619837
Memanbetsu -  Memanbetsu Airport (Japan) (MMB),0.765860947,2.516136489
Memmingen -  Memmingen Allgau Airport (Germany) (FMM),0.837562565,0.17871299
Hot Springs -  Memorial Field (United States) (HOT),0.601754631,-1.624835194
Memphis -  Memphis International Airport (United States) (MEM),0.611605264,-1.570389662
Marrakech -  Menara Airport (Morocco) (RAK),0.551644458,-0.14025989
Mende -  Mende-Brenoux Airfield (France) (MEN),0.776708204,0.061659341
Yuzhno-Kurilsk -  Mendeleyevo Airport (Russia) (DEE),0.767218827,2.542647991
Mendi -  Mendi Airport (Papua New Guinea) (MDU),-0.107298305,2.507287609
Mendig -  Mendig Airfield (Germany),0.879052549,0.127676594
Mengen -  Mengen-Hohentengen Airport (Germany),0.838698603,0.163585835
Menindee -  Menindee Airport (Australia),-0.564905469,2.4854361
Menkijarvi -  Menkijarvi Airport (Finland),1.098627187,0.41048224
Macon -  Menominee Regional Airport (United States) (MNM),0.787609513,-1.529578579
Menongue -  Menongue Airport (Angola) (SPP),-0.255823387,0.309268869
Menorca -  Menorca Airport (Spain) (MAH),0.695733591,0.07362933
Merced -  Merced Regional Macready Field (United States) (MCE),0.650740749,-2.103366093
Ponce -  Mercedita Airport (Puerto Rico) (PSE),0.314304141,-1.161743572
Bluefield -  Mercer County Airport (United States) (BLF),0.650934494,-1.417341789
Ajaccio -  Meribel Altiport (France) (MFX),0.792501706,0.114806746
Meriden -  Meriden Markham Municipal Airport (United States),0.724463506,-1.271114538
Meridian -  Meridian Naval Air Station (United States),0.568141343,-1.545586844
Merimbula -  Merimbula Airport (Australia) (MIM),-0.64417659,2.616266019
Sylacauga -  Merkel Field Sylacauga Municipal Airport (United States),0.578957106,-1.506315072
Cordova -  Merle K (Mudhole) Smith Airport (United States) (CDV),1.055781053,-2.539070033
Merowe -  Merowe New Airport (Sudan) (MWE),0.321896892,0.555771011
Anchorage -  Merrill Field (United States) (MRI),1.068377139,-2.615271061
Mersa-matruh -  Mersa Matruh Airport (Egypt) (MUH),0.546731359,0.475108305
Muehlhausen -  Merseburg Airport (Germany),0.896454434,0.208406857
Merville -  Merville-Calonne Airport (France) (HZB),0.883457752,0.046115788
Meschede -  Meschede-Schuren Airport (Germany),0.895402363,0.143800595
Misquite -  Mesquite Metro Airport (United States),0.571542999,-1.684773363
Mestia -  Mestia Queen Tamar Airport (Georgia),0.751427022,0.746111011
Metakatla -  Metlakatla Seaplane Base (United States) (MTM),0.962217487,-2.296469376
Oakland -  Metropolitan Oakland International Airport (United States) (OAK),0.658360848,-2.133158883
 -  Metropolitano Airport (Venezuela),0.176857166,-1.165667473
Metz -  Metz-Frescaty (BA 128) Air Base (France) (MZM),0.856462753,0.10701783
Metz -  Metz-Nancy-Lorraine Airport (France) (ETZ),0.854898945,0.109106115
Mezen -  Mezen Airport (Russia),1.149793835,0.771697331
Mfuwe -  Mfuwe Airport (Zambia) (MFU),-0.231411455,0.557398817
Miami -  Miami International Airport (United States) (MIA),0.450176257,-1.401335392
Miandrivazo -  Miandrivazo Airport (Madagascar) (ZVA),-0.341435261,0.79326614
Mianwali -  Mianwali Air Base (Pakistan) (MWD),0.568333291,1.249144391
Mianyang -  Mianyang Airport (China) (MIG),0.548523833,1.828075265
Michigan City -  Michigan City Municipal Airport (United States) (MGC),0.727859902,-1.515315757
Greenville -  Mid Delta Regional Airport (United States) (GLH),0.584386826,-1.58799835
PARKERSBURG -  Mid Ohio Valley Regional Airport (United States) (PKB),0.686701547,-1.421382204
Philipsburg -  Mid-State Regional Airport (United States),0.713567382,-1.362880544
Middelburg -  Middelburg Airport (South Africa),-0.448284314,0.513828437
Middelburg -  Midden-Zeeland Airport (Netherlands),0.899057484,0.065120156
Middle Caicos -  Middle Caicos Airport (Turks and Caicos Islands) (MDS),0.380935912,-1.253190036
Macon -  Middle Georgia Regional Airport (United States) (MCN),0.570596977,-1.459953964
Midland -  Midland International Airport (United States) (MAF),0.557501782,-1.783761463
Mielec -  Mielec Airport (Poland),0.878289821,0.374584293
Tver -  Migalovo Air Base (Russia) (KLD),0.991778101,0.624089631
Constanta -  Mihail Kogalniceanu International Airport (Romania) (CND),0.774266483,0.497214639
Miho -  Miho Yonago Airport (Japan) (YGJ),0.61945573,2.32540675
Mikkeli -  Mikkeli Airport (Finland) (MIK),1.076634274,0.474760955
Mykonos -  Mikonos Airport (Greece) (JMK),0.653365761,0.442407816
Milan -  Milano Linate Airport (Italy) (LIN),0.793166606,0.161909657
Milano -  Milano-Bresso Airfield (Italy),0.794861304,0.160628411
Bodrum -  Milas Bodrum International Airport (Turkey) (BJV),0.650145599,0.482833136
Mildura -  Mildura Airport (Australia) (MQL),-0.597412213,2.479868495
Big Piney -  Miley Memorial Field (United States) (BPI),0.743250177,-1.921799494
Milford Sound -  Milford Sound Airport (New Zealand) (MFN),-0.779696202,2.930809313
Mili Island -  Mili Island Airport (Marshall Islands) (MIJ),0.106174138,2.997306319
Milingimbi -  Milingimbi Airport (Australia) (MGT),-0.211087108,2.354344392
Millau -  Millau-Larzac Airfield (France),0.767758121,0.05555383
Valentine -  Miller Field (United States) (VTN),0.748009712,-1.754893595
Millington -  Millington-Memphis Airport (United States) (NQA),0.617090845,-1.568532635
Millinocket -  Millinocket Municipal Airport (United States),0.796704414,-1.198789874
Millville -  Millville Municipal Airport (United States) (MIV),0.687097764,-1.310257014
Milos -  Milos Airport (Greece) (MLO),0.640481713,0.427202496
Mimizan -  Mimizan Airport (France),0.770491795,-0.020321218
Minacu -  Minacu Airport (Brazil) (MQH),-0.236476406,-0.841166686
Minami Tori Shima -  Minami Torishima Airport (Japan) (MUS),0.423935231,2.687440597
Minami Daito -  Minami-Daito Airport (Japan) (MMD),0.451106532,2.290971545
Padang -  Minangkabau International Airport (Indonesia) (PDG),-0.013734293,1.750233592
Minatitlan -  Minatitlan/Coatzacoalcos National Airport (Mexico) (MTT),0.315963923,-1.650744689
Lake Minchumina -  Minchumina Airport (United States) (LMA),1.115021081,-2.658171392
Mindelheim -  Mindelheim-Mattsies Airfield (Germany),0.839624583,0.183695904
Mineral Wells -  Mineral Wells Airport (United States) (MWL),0.572146871,-1.711473417
Mineralnye Vody -  Mineralnyye Vody Airport (Russia) (MRV),0.771873633,0.75192103
Kamra -  Minhas Air Base (Pakistan) (ATG),0.591127286,1.263634118
Buenos Aires -  Ministro Pistarini International Airport (Argentina) (EZE),-0.607762043,-1.02164244
Navegantes -  Ministro Victor Konder International Airport (Brazil) (NVT),-0.469144485,-0.849127151
Minna -  Minna Airport (Nigeria) (MXJ),0.16846215,0.11278771
Minneapolis -  Minneapolis-St Paul International/Wold-Chamberlain Airport (United States) (MSP),0.783338675,-1.62702738
Minot -  Minot Air Force Base (United States) (MIB),0.845011629,-1.769030858
Minot -  Minot International Airport (United States) (MOT),0.842285415,-1.767669445
Minsk -  Minsk 1 Airport (Belarus) (MHP),0.940112842,0.480658432
 -  Minsk Mazowiecki Military Air Base (Poland),0.91098332,0.377966741
Minsk 2 -  Minsk National Airport (Belarus) (MSQ),0.940427029,0.489228019
Miquelon -  Miquelon Airport (Saint Pierre and Miquelon) (MQC),0.821971554,-0.984021844
Miramar -  Miramar Marine Corps Air Station - Mitscher Field (United States) (NKX),0.57366181,-2.044531006
Chatham -  Miramichi Airport (Canada) (YCH),0.820440902,-1.142304085
Miri -  Miri Airport (Malaysia) (MYY),0.075433306,1.989448446
Mirnyj -  Mirny Airport (Russia) (MJZ),1.091436385,1.990356052
Miroslawiec -  Miroslawiec Military Air Base (Poland),0.931920293,0.280697811
Mirpur Khas -  Mirpur Khas Air Base (Pakistan),0.448244203,1.205547784
Misawa -  Misawa Air Base (Japan) (MSJ),0.710404879,2.467336991
Misima Island -  Misima Island Airport (Papua New Guinea) (MIS),-0.186561741,2.667526277
Livingston-Montana -  Mission Field (United States) (LVM),0.797605029,-1.927681217
Missoula -  Missoula International Airport (United States) (MSO),0.818843938,-1.991263656
Mitchell -  Mitchell Municipal Airport (United States) (MHE),0.764014378,-1.711096314
Mitiaro Island -  Mitiaro Island Airport (Cook Islands) (MOI),-0.346316969,-2.752436641
Tripoli -  Mitiga Airport (Libya) (MJI),0.574110353,0.231709912
Miyakejima -  Miyakejima Airport (Japan) (MYE),0.594696521,2.435781462
Miyako -  Miyako Airport (Japan) (MMY),0.43254147,2.186810255
Miyazaki -  Miyazaki Airport (Japan) (KMI),0.556362082,2.294217937
Mizan Teferi -  Mizan Teferi Airport (Ethiopia) (MTF),0.121424301,0.62054658
Mkuze -  Mkuze Airport (South Africa) (MZQ),-0.482166414,0.559278543
Mafeking -  Mmabatho International Airport (South Africa) (MBD),-0.450267037,0.445896723
Mnichovo Hradiste -  Mnichovo Hradiste Airport (Czech Republic),0.882092882,0.261914586
"Mo i Rana -  Mo i Rana Airport, Rossvoll (Norway) (MQN)",1.158268546,0.249606521
Moala -  Moala Airport (Fiji) (MFJ),-0.324050046,3.140737512
Mobile -  Mobile Airport (United States),0.577911682,-1.959463649
Mobile -  Mobile Downtown Airport (United States) (BFM),0.534538509,-1.537078311
Mobile -  Mobile Regional Airport (United States) (MOB),0.535662496,-1.540127364
Mobridge -  Mobridge Municipal Airport (United States) (MBG),0.794936408,-1.752450145
Mocimboa Da Praia -  Mocimboa da Praia Airport (Mozambique) (MZB),-0.198300822,0.704325881
Castro -  Mocopulli Airport (Chile) (MHC),-0.738979177,-1.286581553
Boscombe Down -  MoD Boscombe Down Airport (United Kingdom),0.892774289,-0.030498059
St. Athan -  MoD St. Athan (United Kingdom),0.897183011,-0.05996515
Modesto -  Modesto City Co-Harry Sham Field (United States) (MOD),0.656694113,-2.111045585
Bamako -  Modibo Keita International Airport (Mali) (BKO),0.218750842,-0.138752628
Warsaw -  Modlin Airport (Poland) (WMI),0.915444374,0.360441906
Moengo -  Moengo Airstrip (Suriname) (MOJ),0.097871083,-0.949464349
Moenjodaro -  Moenjodaro Airport (Pakistan) (MJD),0.477089231,1.189321404
Mountain View -  Moffett Federal Airfield (United States) (NUQ),0.653034138,-2.130156969
Essadouira -  Mogador Airport (Morocco) (ESU),0.547989736,-0.168977022
Mogilev -  Mogilev Airport (Belarus) (MVQ),0.941690632,0.525258591
Constantine -  Mohamed Boudiaf International Airport (Algeria) (CZL),0.633135657,0.115547602
Casablanca -  Mohammed V International Airport (Morocco) (CMN),0.582372744,-0.132469969
Moheli -  Moheli Bandar Es Eslam Airport (Comoros) (NWA),-0.214642345,0.763867771
Nairobi -  Moi Air Base (Kenya),-0.022292566,0.64336852
Yurimaguas -  Moises Benzaquen Rengifo Airport (Peru) (YMS),-0.102865696,-1.328513249
Masbate -  Moises R. Espinosa Airport (Philippines) (MBT),0.215891678,2.157752212
Mojave -  Mojave Airport (United States) (MHV),0.61190194,-2.062141425
Mokpo -  Mokpo Heliport (South Korea) (MPK),0.606657244,2.205747062
Mokuti Lodge -  Mokuti Lodge Airport (Namibia) (OKU),-0.328345292,0.297742708
Molde -  Molde Airport (Norway) (MOL),1.095101627,0.126754534
Mollis -  Mollis Airport (Switzerland),0.821681802,0.158211127
